pin,slack
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_hi_cry[24]:D,96705
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_hi_cry[24]:FCI,96249
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_hi_cry[24]:FCO,96249
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_hi_cry[24]:S,96382
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[9]:CLK,97667
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[9]:D,95817
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[9]:EN,91493
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[9]:Q,97667
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0_0[10]:A,92942
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0_0[10]:B,92651
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0_0[10]:C,91157
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0_0[10]:Y,91157
WB2AHBL_0/transgranularity.un3_hsize:A,96483
WB2AHBL_0/transgranularity.un3_hsize:B,96427
WB2AHBL_0/transgranularity.un3_hsize:C,96339
WB2AHBL_0/transgranularity.un3_hsize:D,96229
WB2AHBL_0/transgranularity.un3_hsize:Y,96229
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.1.prefetch_buffer_inst/rdata_o[8]:A,97667
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.1.prefetch_buffer_inst/rdata_o[8]:B,97425
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.1.prefetch_buffer_inst/rdata_o[8]:C,97518
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.1.prefetch_buffer_inst/rdata_o[8]:Y,97425
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/shifter.sreg_RNI4DB31[7]:A,94057
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/shifter.sreg_RNI4DB31[7]:B,94293
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/shifter.sreg_RNI4DB31[7]:C,90927
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/shifter.sreg_RNI4DB31[7]:D,92283
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/shifter.sreg_RNI4DB31[7]:Y,90927
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.link_pc[16]:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.link_pc[16]:CLK,97330
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.link_pc[16]:D,98644
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.link_pc[16]:EN,98280
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.link_pc[16]:Q,97330
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0[30]:A,93671
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0[30]:B,93824
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0[30]:C,91172
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0[30]:D,92691
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_6_2_0[30]:Y,91172
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_1:A,96035
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_1:B,96019
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_1:C,95821
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_1:D,95782
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_1:Y,95782
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/opa[28]:A,91707
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/opa[28]:B,91645
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/opa[28]:C,91814
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/opa[28]:Y,91645
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.baudcnt[7]:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.baudcnt[7]:CLK,92847
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.baudcnt[7]:D,93640
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.baudcnt[7]:EN,91297
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.baudcnt[7]:Q,92847
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_rsp_o.data_RNO[23]:A,88932
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_rsp_o.data_RNO[23]:B,91364
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_rsp_o.data_RNO[23]:Y,88932
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mepc[20]:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mepc[20]:CLK,95232
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mepc[20]:D,94601
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mepc[20]:EN,94309
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mepc[20]:Q,95232
top_sb_0/top_sb_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPA,
top_sb_0/top_sb_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPB,
top_sb_0/top_sb_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPC,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_0[4]:A,96658
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_0[4]:B,96315
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_0[4]:C,95235
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_0[4]:D,96091
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_0[4]:Y,95235
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/N_137_i:A,96675
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/N_137_i:B,94638
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/N_137_i:C,89879
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/N_137_i:Y,89879
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv[29]:A,96158
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv[29]:B,94811
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv[29]:C,93767
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv[29]:D,91677
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv[29]:Y,91677
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_29_RNI7DEB1:A,92403
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_29_RNI7DEB1:B,90519
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_29_RNI7DEB1:C,93835
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_29_RNI7DEB1:D,93554
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_29_RNI7DEB1:Y,90519
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/CFG_18:C,92852
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/CFG_18:IPB,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/CFG_18:IPC,92852
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.state_RNO_0[0]:A,96534
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.state_RNO_0[0]:B,96501
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.state_RNO_0[0]:Y,96501
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[12]:CLK,97667
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[12]:D,95861
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[12]:EN,91493
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo.data_0[12]:Q,97667
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/m58:A,94108
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/m58:B,92861
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/m58:C,92350
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/m58:D,93657
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/m58:Y,92350
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mem_do_reg.bus_req_o.data_9_1[28]:A,96339
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mem_do_reg.bus_req_o.data_9_1[28]:B,96265
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mem_do_reg.bus_req_o.data_9_1[28]:C,95530
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mem_do_reg.bus_req_o.data_9_1[28]:D,95783
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mem_do_reg.bus_req_o.data_9_1[28]:Y,95530
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b1_mem_ram_b1_0_0/CFG_1:IPB,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b1_mem_ram_b1_0_0/CFG_1:IPC,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[9]:A,95931
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[9]:B,95832
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[9]:C,96352
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[9]:D,96257
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[9]:Y,95832
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_RNO[9]:A,95191
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_RNO[9]:B,96150
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.next_pc_9_iv_RNO[9]:Y,95191
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/trap_buffer.trap_ctrl.exc_buf_11_0[4]:A,93580
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/trap_buffer.trap_ctrl.exc_buf_11_0[4]:B,93242
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/trap_buffer.trap_ctrl.exc_buf_11_0[4]:C,97494
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/trap_buffer.trap_ctrl.exc_buf_11_0[4]:D,95934
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/trap_buffer.trap_ctrl.exc_buf_11_0[4]:Y,93242
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2_RNIQTJC9[24]:B,96208
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2_RNIQTJC9[24]:FCI,95741
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2_RNIQTJC9[24]:FCO,95741
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2_RNIQTJC9[24]:S,95874
top_sb_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState[12]:ALn,96810
top_sb_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState[12]:CLK,94709
top_sb_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState[12]:D,46513
top_sb_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState[12]:Q,94709
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.ack:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.ack:CLK,92696
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.ack:D,89204
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.ack:Q,92696
neorv32_ProcessorTop_Minimal_0/neorv32_inst/neorv32_bus_gateway_inst/keeper.err:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/neorv32_bus_gateway_inst/keeper.err:CLK,95138
neorv32_ProcessorTop_Minimal_0/neorv32_inst/neorv32_bus_gateway_inst/keeper.err:D,95235
neorv32_ProcessorTop_Minimal_0/neorv32_inst/neorv32_bus_gateway_inst/keeper.err:Q,95138
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un12_cmp_cry_9:A,90705
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un12_cmp_cry_9:B,90616
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un12_cmp_cry_9:FCI,90437
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un12_cmp_cry_9:FCO,90437
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/FF_31:IPENn,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/counter_event.cnt.inc_2:A,97605
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/counter_event.cnt.inc_2:B,97533
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/counter_event.cnt.inc_2:C,97461
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/counter_event.cnt.inc_2:Y,97461
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/arbiter.stb_i_0:A,90019
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/arbiter.stb_i_0:B,89975
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_core_bus_switch_inst/arbiter.stb_i_0:Y,89975
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:A,96380
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:B,96278
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:C,96229
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:D,95929
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:FCI,95720
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/cmp_sync.irq_o_1_RNO_3:FCO,95720
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_iv_1[19]:A,96568
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_iv_1[19]:B,96470
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_iv_1[19]:C,93442
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_iv_1[19]:D,93336
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_iv_1[19]:Y,93336
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/CFG_30:C,92809
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/CFG_30:IPB,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/CFG_30:IPC,92809
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine_fifo_inst/fifo.w_pnt_RNO_0[0]:A,95299
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine_fifo_inst/fifo.w_pnt_RNO_0[0]:B,95269
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine_fifo_inst/fifo.w_pnt_RNO_0[0]:C,89999
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine_fifo_inst/fifo.w_pnt_RNO_0[0]:D,90025
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine_fifo_inst/fifo.w_pnt_RNO_0[0]:Y,89999
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/tmp_v[24]:A,94550
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/tmp_v[24]:B,94763
neorv32_ProcessorTop_Minimal_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/tmp_v[24]:Y,94550
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_wishbone_inst_true.neorv32_wishbone_inst/ctrl.rdat[3]:ALn,46834
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_wishbone_inst_true.neorv32_wishbone_inst/ctrl.rdat[3]:CLK,94020
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_wishbone_inst_true.neorv32_wishbone_inst/ctrl.rdat[3]:D,94730
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_wishbone_inst_true.neorv32_wishbone_inst/ctrl.rdat[3]:Q,94020
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_wishbone_inst_true.neorv32_wishbone_inst/ctrl.rdat[3]:SLn,96905
neorv32_ProcessorTop_Minimal_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/CFG_34:IPB,
neorv32_ProcessorTop_Minimal_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/bus_rsp_o.data_RNO[18]:A,91420
